,title,author,publisher,isbn13,pubDate,categoryId,categoryName,description,cover
427,하얼빈,김훈 (지은이),문학동네,9788954699914,2022-08-03,51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg
428,오늘도 한 걸음 - 3년 후 나를 위해,지수 (지은이),유영,9791130693828,2022-10-05,51376,국내도서>에세이>사진/그림 에세이,"인스타그램에서 누구나 공감할 수 있는 이야기, 그리고 누구나 받고 싶었던 응원과 위로로 인기를 끌고 있는 지수 작가의 김토끼가 매 페이지마다 용기를 북돋고 마음을 어루만지는 메시지를 전한다.",https://image.aladin.co.kr/product/30255/71/coversum/k232839507_2.jpg
429,불편한 편의점 2,김호연 (지은이),나무옆의자,9791161571379,2022-08-10,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.",https://image.aladin.co.kr/product/29858/98/coversum/k432838027_2.jpg
430,작은 땅의 야수들,"김주혜 (지은이), 박소현 (옮긴이)",다산책방,9791130693927,2022-09-28,50919,국내도서>소설/시/희곡>영미소설,"지난 수십 년간 이어져 왔던 대한민국의 독립 투쟁과 그 격동의 세월 속에 휘말려 살아갔던 사람들의 이야기다. 다양한 등장인물을 통해 인류를 하나로 묶어줄 사랑과 공감, 연민 등의 가치를 일깨운다.",https://image.aladin.co.kr/product/30213/74/coversum/k042839491_1.jpg
431,트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린 (지은이)",미래의창,9788959897094,2022-10-05,263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?",https://image.aladin.co.kr/product/30169/22/coversum/8959897094_3.jpg
432,아버지의 해방일지,정지아 (지은이),창비,9788936438838,2022-09-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,https://image.aladin.co.kr/product/30048/51/coversum/8936438832_2.jpg
433,이토록 평범한 미래,김연수 (지은이),문학동네,9788954680004,2022-10-07,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"작가 김연수가 짧지 않은 침묵을 깨고, &lt;사월의 미, 칠월의 솔&gt;(2013) 이후 9년 만에 여섯번째 소설집을 펴낸다. 작가가 최근 2~3년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로, ‘시간’을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다.",https://image.aladin.co.kr/product/30211/80/coversum/8954680003_1.jpg
434,단순한 열정 (무선) - 문학동네 세계문학전집 99,"아니 에르노 (지은이), 최정수 (옮긴이)",문학동네,9788954619585,2012-11-07,50921,국내도서>소설/시/희곡>프랑스소설,'문학동네 세계문학전집' 99권. 프랑스의 문제적 작가 아니 에르노가 1991년 발표한 &lt;단순한 열정&gt;은 연하의 외국인 유부남과의 사랑을 다루며 그 서술의 사실성과 선정성 탓에 출간 당시 평단과 독자층에 큰 충격을 안겨준 작품이다.,https://image.aladin.co.kr/product/2094/95/coversum/8954619584_2.jpg
435,"세상에서 가장 쉬운 본질육아 - 삶의 근본을 보여주는 부모, 삶을 스스로 개척하는 아이",지나영 (지은이),21세기북스,9788950941819,2022-09-28,51786,국내도서>좋은부모>육아>육아법/육아 일반,"삶을 스스로 개척하는 내면이 단단한 아이로 키우는 ‘본질육아법’을 소개한다. 왜 열심히 아이를 키우고 있는데도 불안한지, 왜 잘못된 방향인 줄 알면서도 남들 하는 대로 따라 하는지, 왜 공든 육아가 한순간에 무너져내리는지, 대한민국 부모들의 육아 고충을 근본적으로 해결해줄 명쾌한 해법과 쉬운 실천법을 담았다.",https://image.aladin.co.kr/product/30177/32/coversum/8950941813_2.jpg
436,헤어질 결심 스토리보드북,"이윤호, 박찬욱 (지은이)",을유문화사,9788932474786,2022-10-20,51051,국내도서>예술/대중문화>영화/드라마>한국영화,"영화 '헤어질 결심'은 박해일과 탕웨이를 비롯한 배우들의 열연은 물론, 인상적인 대사와 꼼꼼한 디테일로 관객들을 사로잡았다. 사진 도판을 제외한 본문만 440여 페이지에 달하는 이 책은 보통의 장편 영화 스토리보드북보다 훨씬 촘촘한 밑그림을 선보인다.",https://image.aladin.co.kr/product/30277/26/coversum/8932474788_2.jpg
437,불편한 편의점 2,김호연 (지은이),나무옆의자,9791161571379,2022-08-10,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.",https://image.aladin.co.kr/product/29858/98/coversum/k432838027_2.jpg
438,역행자 - 돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집,자청 (지은이),웅진지식하우스,9788901260716,2022-06-03,70216,국내도서>자기계발>성공>성공학,"어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년, 자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책 《역행자》가 드디어 출간된다. 수많은 ‘자청 챌린저’들이 기다려온 책이자, 독자들의 인생을 송두리째 바꿔줄 문제작이다.",https://image.aladin.co.kr/product/29521/63/coversum/s572830936_1.jpg
439,"물고기는 존재하지 않는다 (리커버 특별판, 양장) - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,"예상치 못한 전개, 하나로 규정할 수 없는 장르, 놀라운 반전 등 책을 읽은 독자들 사이에서 뜨거운 반응을 일으키며 입소문만으로 베스트셀러가 된 이 책은 과학 에세이의 새로운 전형을 보여줬다는 평가와 함께 인구에 회자되며 수많은 이야기를 낳았다.",https://image.aladin.co.kr/product/30302/58/coversum/k762839932_3.jpg
440,하얼빈,김훈 (지은이),문학동네,9788954699914,2022-08-03,51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg
441,주술회전 20 (초판한정 사멸회유 특제 미니 L홀더 + 선착순 한정 이타도리 유지 포토 카드 포함 특장판) - 센다이 -연회 중반-,"아쿠타미 게게 (지은이), 이정운 (옮긴이)",서울미디어코믹스(서울문화사),,2022-10-26,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,"서로의 술식으로 인해 압사 직전에 놓인 후시구로와 레지. 대치 상황을 타파하기 위해 레지가 움직이고, 사투는 결말을 향해 간다─! 한편, 센다이 콜로니에선 옷코츠가 실력자들의 사파전을 무너뜨리고, 과거 주술사와 특급 주령을 끼워 넣은 치열하기 그지없는 싸움을 펼치는데?!",https://image.aladin.co.kr/product/30342/47/coversum/k382839443_1.jpg
442,도쿄 리벤저스 28,와쿠이 켄 (지은이),학산문화사(만화),9791169277068,2022-10-20,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,,https://image.aladin.co.kr/product/30341/18/coversum/k292839449_1.jpg
443,인생의 역사 - '공무도하가'에서 '사랑의 발명'까지,신형철 (지은이),난다,9791191859379,2022-10-31,52906,국내도서>에세이>명사에세이>기타 명사에세이,"우리 문학을 향한 '정확한 사랑'이자 시대를 읽는 탁월한 문장, 평론가 신형철이 4년 만의 신작으로 돌아왔다. &lt;인생의 역사&gt;라 이름한 이번 책을 두고 '시화(詩話)'라 묶었으니, 한 편의 시를 읽고 시를 나누는 이야기, 그리하여 시에서 인생을 배우고 인생을 시로 이루는 글이다.",https://image.aladin.co.kr/product/30328/61/coversum/k362839230_1.jpg
444,원피스 103 - 해방의 전사,오다 에이치로 (지은이),대원씨아이(만화),9791169441315,2022-10-28,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,,https://image.aladin.co.kr/product/30352/30/coversum/k592839643_1.jpg
445,트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린 (지은이)",미래의창,9788959897094,2022-10-05,263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?",https://image.aladin.co.kr/product/30169/22/coversum/8959897094_3.jpg
446,아버지의 해방일지,정지아 (지은이),창비,9788936438838,2022-09-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,https://image.aladin.co.kr/product/30048/51/coversum/8936438832_2.jpg
447,"세상에서 가장 쉬운 본질육아 - 삶의 근본을 보여주는 부모, 삶을 스스로 개척하는 아이",지나영 (지은이),21세기북스,9788950941819,2022-09-28,51786,국내도서>좋은부모>육아>육아법/육아 일반,"삶을 스스로 개척하는 내면이 단단한 아이로 키우는 ‘본질육아법’을 소개한다. 왜 열심히 아이를 키우고 있는데도 불안한지, 왜 잘못된 방향인 줄 알면서도 남들 하는 대로 따라 하는지, 왜 공든 육아가 한순간에 무너져내리는지, 대한민국 부모들의 육아 고충을 근본적으로 해결해줄 명쾌한 해법과 쉬운 실천법을 담았다.",https://image.aladin.co.kr/product/30177/32/coversum/8950941813_2.jpg
448,"물고기는 존재하지 않는다 (리커버 특별판, 양장) - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,"예상치 못한 전개, 하나로 규정할 수 없는 장르, 놀라운 반전 등 책을 읽은 독자들 사이에서 뜨거운 반응을 일으키며 입소문만으로 베스트셀러가 된 이 책은 과학 에세이의 새로운 전형을 보여줬다는 평가와 함께 인구에 회자되며 수많은 이야기를 낳았다.",https://image.aladin.co.kr/product/30302/58/coversum/k762839932_3.jpg
449,합격 공식 - ‘혼공’ 마스터 하은이의 3배속 공부법,최하은 (지은이),클랩북스,9791197889196,2022-10-28,4621,국내도서>청소년>학습법,"복잡한 공부법을 사칙연산 공식으로 가뿐하게 정리했다. 저자는 남들보다 빠르게, 많은 ‘합격’을 경험했다. 이렇게 혼공의 데이터가 쌓이자 이 법칙을 공식화했고, 이를 ‘합격 공식’으로 정리해 이 책에 담아냈다.",https://image.aladin.co.kr/product/30333/39/coversum/k412839339_1.jpg
450,이토록 평범한 미래,김연수 (지은이),문학동네,9788954680004,2022-10-07,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"작가 김연수가 짧지 않은 침묵을 깨고, &lt;사월의 미, 칠월의 솔&gt;(2013) 이후 9년 만에 여섯번째 소설집을 펴낸다. 작가가 최근 2~3년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로, ‘시간’을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다.",https://image.aladin.co.kr/product/30211/80/coversum/8954680003_1.jpg
451,아버지의 해방일지,정지아 (지은이),창비,9788936438838,2022-09-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,https://image.aladin.co.kr/product/30048/51/coversum/8936438832_2.jpg
452,트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린 (지은이)",미래의창,9788959897094,2022-10-05,263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?",https://image.aladin.co.kr/product/30169/22/coversum/8959897094_3.jpg
453,무뎌진 감정이 말을 걸어올 때 (친필 사인본),김소영 (지은이),책발전소X테라코타,,2022-11-09,52905,국내도서>에세이>명사에세이>방송연예인에세이,"아나운서를 그만둔 후 서점 주인으로, 방송인으로 활동하며 새로운 인생의 방향을 찾은 김소영. 책편지를 쓰기 시작하면서 책과의 권태기를 책으로 회복하고, 오랫동안 감정의 조각들을 흘려보낸 것에 익숙해져 제대로 꺼내지 못했던 내면의 이야기를 세밀하게 파고들어 완성한 글을 담아냈다.",https://image.aladin.co.kr/product/30382/16/coversum/k092830860_1.jpg
454,인생의 역사 - '공무도하가'에서 '사랑의 발명'까지,신형철 (지은이),난다,9791191859379,2022-10-31,52906,국내도서>에세이>명사에세이>기타 명사에세이,"우리 문학을 향한 '정확한 사랑'이자 시대를 읽는 탁월한 문장, 평론가 신형철이 4년 만의 신작으로 돌아왔다. &lt;인생의 역사&gt;라 이름한 이번 책을 두고 '시화(詩話)'라 묶었으니, 한 편의 시를 읽고 시를 나누는 이야기, 그리하여 시에서 인생을 배우고 인생을 시로 이루는 글이다.",https://image.aladin.co.kr/product/30328/61/coversum/k362839230_1.jpg
455,원피스 103 - 해방의 전사,오다 에이치로 (지은이),대원씨아이(만화),9791169441315,2022-10-28,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,,https://image.aladin.co.kr/product/30352/30/coversum/k592839643_1.jpg
456,주술회전 20 (초판한정 사멸회유 특제 미니 L홀더 + 선착순 한정 이타도리 유지 포토 카드 포함 특장판) - 센다이 -연회 중반-,"아쿠타미 게게 (지은이), 이정운 (옮긴이)",서울미디어코믹스(서울문화사),,2022-10-26,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,"서로의 술식으로 인해 압사 직전에 놓인 후시구로와 레지. 대치 상황을 타파하기 위해 레지가 움직이고, 사투는 결말을 향해 간다─! 한편, 센다이 콜로니에선 옷코츠가 실력자들의 사파전을 무너뜨리고, 과거 주술사와 특급 주령을 끼워 넣은 치열하기 그지없는 싸움을 펼치는데?!",https://image.aladin.co.kr/product/30342/47/coversum/k382839443_1.jpg
457,마법천자문 55 - 분명하게 정해라! 결정 決定,"유대영 (지은이), 정수영 (그림), 강용철 (감수)",아울북,9788950942274,2022-10-24,48941,국내도서>어린이>어린이 한자>학습만화,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있다.,https://image.aladin.co.kr/product/30349/58/coversum/8950942275_1.jpg
458,인생의 허무를 어떻게 할 것인가,김영민 (지은이),사회평론아카데미,9791167070791,2022-10-31,51378,국내도서>인문학>교양 인문학,"사상사 연구자이자 칼럼니스트인 김영민 서울대 교수가 들려주는 인생의 허무와 더불어 사는 법. 북송시대 문장가 소식의 「적벽부」를 모티프 삼아, 인류의 보편적 문제인 ‘허무’에 대한 오래된 사유의 결과물을 그만의 독특한 시선으로 포착해내고 재해석했다.",https://image.aladin.co.kr/product/30382/55/coversum/k272830862_1.jpg
459,"이은경쌤의 초등어휘일력 365 (스프링) - 교육부 지정, 국어 문학 어휘 완전정복!",이은경 (지은이),포레스트북스,9791192625300,2022-10-28,51793,국내도서>좋은부모>교육/학습>독서/작문 교육,"유튜브 누적 조회수 1,300만 뷰, 네이버카페 유튜브 ‘슬기로운초등생활’ 15만 부모의 멘토이자 자녀교육 베스트셀러 저자인 이은경쌤이 초등어휘일력을 출간했다. 탁상달력 형태인 이 책은 1월 1일부터 12월 31일까지 어린이가 좋아하는 문학 속 다양하고 흥미로운 어휘를 제공한다.",https://image.aladin.co.kr/product/30329/10/coversum/k162839232_1.jpg
460,랑랑 형제 떡집,"김리리 (지은이), 김이랑 (그림)",비룡소,9788949162485,2022-10-26,48874,국내도서>어린이>동화/명작/고전>국내창작동화,"2022년 상반기, 누적 판매 100만 부(시리즈 전체)를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는 '만복이네 떡집' 일곱 번째 이야기. 이번 7권 &lt;랑랑 형제 떡집&gt;은 '만복이네 떡집' 시리즈를 또 한 번 활기차게 여는 이야기다.",https://image.aladin.co.kr/product/30374/10/coversum/8949162482_1.jpg
461,지박소년 하나코 군 18 (특장판) - 초판한정 홀로그램 양면 책갈피 + 선착순 한정 아크릴 스탠딩 POP,"아이다이로 (지은이), 장혜영 (옮긴이)",서울미디어코믹스(서울문화사),,2022-11-23,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,"저세상과 이 세상이 단절되면서 뿔뿔이 흩어졌던 하나코와 간신히 다시 만난 네네. 그러나 각자의 감정이 고조된 나머지, 서로 부딪치고 만다. 한편, 코우 일행은 7대 불가사의 중 6번째의 습격을 받는데….",https://image.aladin.co.kr/product/30409/19/coversum/k402830269_1.jpg
462,아버지의 해방일지,정지아 (지은이),창비,9788936438838,2022-09-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,https://image.aladin.co.kr/product/30048/51/coversum/8936438832_2.jpg
463,인생의 역사 - '공무도하가'에서 '사랑의 발명'까지,신형철 (지은이),난다,9791191859379,2022-10-31,52906,국내도서>에세이>명사에세이>기타 명사에세이,"우리 문학을 향한 '정확한 사랑'이자 시대를 읽는 탁월한 문장, 평론가 신형철이 4년 만의 신작으로 돌아왔다. &lt;인생의 역사&gt;라 이름한 이번 책을 두고 '시화(詩話)'라 묶었으니, 한 편의 시를 읽고 시를 나누는 이야기, 그리하여 시에서 인생을 배우고 인생을 시로 이루는 글이다.",https://image.aladin.co.kr/product/30328/61/coversum/k362839230_1.jpg
464,트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린 (지은이)",미래의창,9788959897094,2022-10-05,263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?",https://image.aladin.co.kr/product/30169/22/coversum/8959897094_3.jpg
465,나의 히어로 아카데미아 36 + 2023 캘린더 한정판,호리코시 코헤이 (지은이),서울미디어코믹스(서울문화사),9791136758781,2022-11-30,4133,국내도서>만화>본격장르만화>판타지>액션 판타지,"《나의 히어로 아카데미아》팬을 위한 캘린더 한정판. 호리코시 코헤이 선생님이 그린 히어로들이 당신의 1년을 수놓는다! 절취선 제본으로 한 장씩 따로 떼어 포스터로 감상할 수 있는 구성으로 되어 있으며, 2023년 캘린더 한정판에서만 만나볼 수 있는 트리플 특전이 담겨있다.",https://image.aladin.co.kr/product/30412/68/coversum/k582830264_1.jpg
466,인생의 허무를 어떻게 할 것인가,김영민 (지은이),사회평론아카데미,9791167070791,2022-10-31,51378,국내도서>인문학>교양 인문학,"사상사 연구자이자 칼럼니스트인 김영민 서울대 교수가 들려주는 인생의 허무와 더불어 사는 법. 북송시대 문장가 소식의 「적벽부」를 모티프 삼아, 인류의 보편적 문제인 ‘허무’에 대한 오래된 사유의 결과물을 그만의 독특한 시선으로 포착해내고 재해석했다.",https://image.aladin.co.kr/product/30382/55/coversum/k272830862_1.jpg
467,랑랑 형제 떡집,"김리리 (지은이), 김이랑 (그림)",비룡소,9788949162485,2022-10-26,48874,국내도서>어린이>동화/명작/고전>국내창작동화,"2022년 상반기, 누적 판매 100만 부(시리즈 전체)를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는 '만복이네 떡집' 일곱 번째 이야기. 이번 7권 &lt;랑랑 형제 떡집&gt;은 '만복이네 떡집' 시리즈를 또 한 번 활기차게 여는 이야기다.",https://image.aladin.co.kr/product/30374/10/coversum/8949162482_1.jpg
468,하얼빈,김훈 (지은이),문학동네,9788954699914,2022-08-03,51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg
469,불편한 편의점 2 (단풍 에디션),김호연 (지은이),나무옆의자,9791161571379,2022-08-10,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.",https://image.aladin.co.kr/product/30370/64/coversum/s122834213_1.jpg
470,"물고기는 존재하지 않는다 (리커버 특별판, 양장) - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,"예상치 못한 전개, 하나로 규정할 수 없는 장르, 놀라운 반전 등 책을 읽은 독자들 사이에서 뜨거운 반응을 일으키며 입소문만으로 베스트셀러가 된 이 책은 과학 에세이의 새로운 전형을 보여줬다는 평가와 함께 인구에 회자되며 수많은 이야기를 낳았다.",https://image.aladin.co.kr/product/30302/58/coversum/k762839932_3.jpg
471,아버지의 해방일지,정지아 (지은이),창비,9788936438838,2022-09-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,https://image.aladin.co.kr/product/30048/51/coversum/8936438832_2.jpg
472,한계선을 넘다 - 『눈물을 마시는 새』 게임·영상화를 위한 아트북,크래프톤 (지은이),황금가지,9791170522119,2022-11-11,50988,국내도서>예술/대중문화>미술>화집,"「스타워즈」, 「반지의 제왕」, 「해리포터」 등 할리우드의 메이저 영화를 전담한 세계적인 컨셉 아티스트 이안 맥케이그를 포함한 17명의 아티스트가 &lt;눈물을 마시는 새&gt;의 소설 속 텍스트를 비주얼로 완성해 낸 아트북이다.",https://image.aladin.co.kr/product/30479/17/coversum/k272830385_1.jpg
473,트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린 (지은이)",미래의창,9788959897094,2022-10-05,263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?",https://image.aladin.co.kr/product/30169/22/coversum/8959897094_3.jpg
474,"조국의 법고전 산책 - 열다섯 권의 고전, 그 사상가들을 만나다",조국 (지은이),오마이북,9788997780518,2022-11-09,51378,국내도서>인문학>교양 인문학,"저자 조국이 고른 법과 관련된 고전 15권을 중심으로 핵심 내용을 소개하고, 그것이 지금의 한국 사회에 어떤 의미를 갖는지 밝히는 책이다. 이 책에서 다루고 있는 법고전의 사상은 현대 민주주의 사회의 법과 제도 속에 여전히 살아 움직이고 있다.",https://image.aladin.co.kr/product/30455/59/coversum/8997780514_2.jpg
475,인생의 역사 - '공무도하가'에서 '사랑의 발명'까지,신형철 (지은이),난다,9791191859379,2022-10-31,52906,국내도서>에세이>명사에세이>기타 명사에세이,"우리 문학을 향한 '정확한 사랑'이자 시대를 읽는 탁월한 문장, 평론가 신형철이 4년 만의 신작으로 돌아왔다. &lt;인생의 역사&gt;라 이름한 이번 책을 두고 '시화(詩話)'라 묶었으니, 한 편의 시를 읽고 시를 나누는 이야기, 그리하여 시에서 인생을 배우고 인생을 시로 이루는 글이다.",https://image.aladin.co.kr/product/30328/61/coversum/k362839230_1.jpg
